SPEI12(t-6),SPEI12(t-7),SPEI12(t-8),SPEI12
0.950052275,0.627842515,0.219203889,1.17851629
1.052177161,0.950052275,0.627842515,1.301859428
1.487600953,1.052177161,0.950052275,1.092716569
1.203308036,1.487600953,1.052177161,0.633463885
1.288814611,1.203308036,1.487600953,1.435784412
1.729258232,1.288814611,1.203308036,1.297587173
1.17851629,1.729258232,1.288814611,1.1718614
1.301859428,1.17851629,1.729258232,0.990825389
1.092716569,1.301859428,1.17851629,0.793738782
0.633463885,1.092716569,1.301859428,0.827126157
1.435784412,0.633463885,1.092716569,0.93637034
1.297587173,1.435784412,0.633463885,0.60430565
1.1718614,1.297587173,1.435784412,0.445438179
0.990825389,1.1718614,1.297587173,-0.136567018
0.793738782,0.990825389,1.1718614,-0.391940816
0.827126157,0.793738782,0.990825389,0.27313003
0.93637034,0.827126157,0.793738782,-0.931265424
0.60430565,0.93637034,0.827126157,-1.266987992
0.445438179,0.60430565,0.93637034,-1.341015179
-0.136567018,0.445438179,0.60430565,-1.486720373
-0.391940816,-0.136567018,0.445438179,-1.729826198
0.27313003,-0.391940816,-0.136567018,-1.666476043
-0.931265424,0.27313003,-0.391940816,-1.918300537
-1.266987992,-0.931265424,0.27313003,-1.766792394
-1.341015179,-1.266987992,-0.931265424,-1.690124884
-1.486720373,-1.341015179,-1.266987992,-1.593917247
-1.729826198,-1.486720373,-1.341015179,-1.546255765
-1.666476043,-1.729826198,-1.486720373,-1.454975831
-1.918300537,-1.666476043,-1.729826198,-1.35954903
-1.766792394,-1.918300537,-1.666476043,-1.140632053
-1.690124884,-1.766792394,-1.918300537,-0.556929324
-1.593917247,-1.690124884,-1.766792394,-0.13284784
-1.546255765,-1.593917247,-1.690124884,0.231748145
-1.454975831,-1.546255765,-1.593917247,0.928054827
-1.35954903,-1.454975831,-1.546255765,1.463042777
-1.140632053,-1.35954903,-1.454975831,1.567604184
-0.556929324,-1.140632053,-1.35954903,1.676379477
-0.13284784,-0.556929324,-1.140632053,1.522421433
0.231748145,-0.13284784,-0.556929324,1.627457639
0.928054827,0.231748145,-0.13284784,1.477032139
1.463042777,0.928054827,0.231748145,1.442346813
1.567604184,1.463042777,0.928054827,1.822517917
1.676379477,1.567604184,1.463042777,1.72225306
1.522421433,1.676379477,1.567604184,1.82404456
1.627457639,1.522421433,1.676379477,2.183025583
1.477032139,1.627457639,1.522421433,2.073695648
1.442346813,1.477032139,1.627457639,2.043752961
1.822517917,1.442346813,1.477032139,1.934888511
1.72225306,1.822517917,1.442346813,2.160897896
1.82404456,1.72225306,1.822517917,2.07407539
2.183025583,1.82404456,1.72225306,1.994122104
2.073695648,2.183025583,1.82404456,2.040019484
2.043752961,2.073695648,2.183025583,1.875486537
1.934888511,2.043752961,2.073695648,1.813417247
2.160897896,1.934888511,2.043752961,1.685423522
2.07407539,2.160897896,1.934888511,1.412461598
1.994122104,2.07407539,2.160897896,0.780223325
2.040019484,1.994122104,2.07407539,0.378051099
1.875486537,2.040019484,1.994122104,0.05351656
1.813417247,1.875486537,2.040019484,0.268585031
1.685423522,1.813417247,1.875486537,-0.17748236
1.412461598,1.685423522,1.813417247,0.052350241
0.780223325,1.412461598,1.685423522,-0.12884885
0.378051099,0.780223325,1.412461598,-0.158983691
0.05351656,0.378051099,0.780223325,0.087240512
0.268585031,0.05351656,0.378051099,-0.022629557
-0.17748236,0.268585031,0.05351656,-0.282923783
0.052350241,-0.17748236,0.268585031,-0.026702646
-0.12884885,0.052350241,-0.17748236,0.047989967
-0.158983691,-0.12884885,0.052350241,0.058873847
0.087240512,-0.158983691,-0.12884885,-0.175294902
-0.022629557,0.087240512,-0.158983691,0.299992545
-0.282923783,-0.022629557,0.087240512,0.367780008
-0.026702646,-0.282923783,-0.022629557,0.3794915
0.047989967,-0.026702646,-0.282923783,0.431552315
0.058873847,0.047989967,-0.026702646,0.407771592
-0.175294902,0.058873847,0.047989967,-0.177490222
0.299992545,-0.175294902,0.058873847,-0.254950533
0.367780008,0.299992545,-0.175294902,-0.412288518
0.3794915,0.367780008,0.299992545,-0.635227838
0.431552315,0.3794915,0.367780008,-0.828236302
0.407771592,0.431552315,0.3794915,-0.76316623
-0.177490222,0.407771592,0.431552315,-0.47414637
-0.254950533,-0.177490222,0.407771592,-1.037183056
-0.412288518,-0.254950533,-0.177490222,-0.664053948
-0.635227838,-0.412288518,-0.254950533,-0.902371476
-0.828236302,-0.635227838,-0.412288518,-0.898111694
-0.76316623,-0.828236302,-0.635227838,-0.873797246
-0.47414637,-0.76316623,-0.828236302,-0.105518753
-1.037183056,-0.47414637,-0.76316623,0.330891031
-0.664053948,-1.037183056,-0.47414637,0.401525322
-0.902371476,-0.664053948,-1.037183056,0.385347627
-0.898111694,-0.902371476,-0.664053948,0.29969466
-0.873797246,-0.898111694,-0.902371476,0.023398786
-0.105518753,-0.873797246,-0.898111694,0.318068303
0.330891031,-0.105518753,-0.873797246,0.523689025
0.401525322,0.330891031,-0.105518753,0.470205404
0.385347627,0.401525322,0.330891031,0.642063924
0.29969466,0.385347627,0.401525322,0.489139115
0.023398786,0.29969466,0.385347627,0.882960082
0.318068303,0.023398786,0.29969466,0.567509573
0.523689025,0.318068303,0.023398786,0.271673462
0.470205404,0.523689025,0.318068303,0.316638268
0.642063924,0.470205404,0.523689025,0.504967509
0.489139115,0.642063924,0.470205404,0.430114168
0.882960082,0.489139115,0.642063924,0.565116927
0.567509573,0.882960082,0.489139115,-0.056446059
0.271673462,0.567509573,0.882960082,-0.322878642
0.316638268,0.271673462,0.567509573,-1.072035089
0.504967509,0.316638268,0.271673462,-1.215692133
0.430114168,0.504967509,0.316638268,-1.326530465
0.565116927,0.430114168,0.504967509,-1.672115072
-0.056446059,0.565116927,0.430114168,-1.736114007
-0.322878642,-0.056446059,0.565116927,-1.670793127
-1.072035089,-0.322878642,-0.056446059,-1.751734252
-1.215692133,-1.072035089,-0.322878642,-1.835753109
-1.326530465,-1.215692133,-1.072035089,-1.605399549
-1.672115072,-1.326530465,-1.215692133,-1.551508301
-1.736114007,-1.672115072,-1.326530465,-1.256584868
-1.670793127,-1.736114007,-1.672115072,-1.033027027
-1.751734252,-1.670793127,-1.736114007,-0.776681467
-1.835753109,-1.751734252,-1.670793127,-0.039182479
-1.605399549,-1.835753109,-1.751734252,-0.076981521
-1.551508301,-1.605399549,-1.835753109,0.63175849
-1.256584868,-1.551508301,-1.605399549,0.528837972
-1.033027027,-1.256584868,-1.551508301,0.505109483
-0.776681467,-1.033027027,-1.256584868,0.562442122
-0.039182479,-0.776681467,-1.033027027,0.998647643
-0.076981521,-0.039182479,-0.776681467,1.178852497
0.63175849,-0.076981521,-0.039182479,1.216816632
0.528837972,0.63175849,-0.076981521,1.172782054
0.505109483,0.528837972,0.63175849,0.755821003
0.562442122,0.505109483,0.528837972,1.178442597
0.998647643,0.562442122,0.505109483,0.996363843
1.178852497,0.998647643,0.562442122,1.16232999
1.216816632,1.178852497,0.998647643,0.843446112
1.172782054,1.216816632,1.178852497,0.716109882
0.755821003,1.172782054,1.216816632,0.525138268
1.178442597,0.755821003,1.172782054,0.652353686
